full_name,dom_pos,birthdate,height,bodyWeight,points_acum,numMinutes_acum,reboundsTotal_acum,blocks_acum,assists_acum,steals_acum,threePointersMade_acum,fieldGoalsMade_acum,freeThrowsMade_acum,age,reb36Min,blk36Min,ast36Min,stl36Min,pts_from_2_36Min,pts_from_3_36Min
Stewart Granger,G,1961-10-27,75.0,190.0,317.0,996.0,78.0,1.0,173.0,33.0,4.0,123.0,67.0,63.98631074606434,2.819277108433735,0.03614457831325301,6.253012048192771,1.1927710843373496,8.602409638554217,0.43373493975903615
Brian Grant,F,1972-03-05,81.0,254.0,8445.0,22752.0,6065.0,610.0,973.0,486.0,6.0,3298.0,1843.0,53.63175906913073,9.596518987341772,0.9651898734177216,1.5395569620253164,0.7689873417721519,10.41772151898734,0.028481012658227847
Harvey Grant,F,1965-07-04,81.0,225.0,7887.0,20815.0,3489.0,437.0,1232.0,604.0,71.0,3390.0,1036.0,60.30116358658453,6.034302185923613,0.7558011049723757,2.1307710785491234,1.0446312755224598,11.480566898871006,0.36838818159980785
Horace Grant,C,1965-07-04,82.0,270.0,14903.0,44535.0,10900.0,1308.0,2935.0,1314.0,5.0,6225.0,2448.0,60.30116358658453,8.811047490737622,1.0573256988885147,2.3725159986527453,1.0621758167733244,10.05591108117211,0.01212529471202425
Paul Grant,C,1974-01-06,84.0,245.0,35.0,106.0,19.0,1.0,4.0,2.0,0.0,15.0,5.0,51.79192334017796,6.452830188679245,0.33962264150943394,1.3584905660377358,0.6792452830188679,10.18867924528302,0.0
Travis Grant,F,1950-01-01,79.0,215.0,139.0,164.0,53.0,0.0,7.0,0.0,0.0,57.0,25.0,75.80561259411363,11.634146341463415,0.0,1.5365853658536586,0.0,25.024390243902438,0.0
Donte Grantham,F,1995-03-19,80.0,215.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,30.595482546201232,21.599999999999998,0.0,7.2,0.0,0.0,0.0
Butch Graves,F,1962-01-05,75.0,200.0,5.0,11.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,63.794661190965094,6.545454545454546,0.0,3.272727272727273,3.272727272727273,13.090909090909092,0.0
Hassani Gravett,G,1996-07-16,74.0,187.0,65.0,196.0,25.0,1.0,21.0,7.0,14.0,23.0,5.0,29.267624914442163,4.591836734693878,0.18367346938775508,3.8571428571428568,1.2857142857142856,3.306122448979592,7.7142857142857135
Aaron Gray,C,1984-12-07,84.0,270.0,1237.0,4282.0,1366.0,109.0,226.0,109.0,0.0,499.0,239.0,40.87337440109514,11.484353106025221,0.916394208313872,1.9000467071461935,0.916394208313872,8.390471742176553,0.0
Ed Gray,G,1975-09-27,75.0,210.0,417.0,845.0,82.0,13.0,50.0,33.0,34.0,145.0,93.0,50.06981519507187,3.493491124260355,0.5538461538461539,2.130177514792899,1.4059171597633136,9.457988165680472,4.345562130177515
Evric Gray,F,1969-12-13,79.0,235.0,13.0,40.0,3.0,0.0,2.0,1.0,1.0,4.0,4.0,55.85763175906913,2.6999999999999997,0.0,1.8,0.9,5.3999999999999995,2.6999999999999997
Gary Gray,G,1945-02-23,73.0,185.0,105.0,138.0,22.0,0.0,12.0,0.0,0.0,49.0,7.0,80.65982203969884,5.739130434782608,0.0,3.1304347826086953,0.0,25.56521739130435,0.0
Josh Gray,G,1993-09-09,72.0,180.0,38.0,117.0,15.0,2.0,17.0,8.0,3.0,14.0,7.0,32.11772758384668,4.615384615384615,0.6153846153846154,5.230769230769231,2.4615384615384617,6.769230769230769,2.769230769230769
Leonard Gray,F,1951-12-19,80.0,240.0,2509.0,6363.0,1223.0,43.0,511.0,69.0,0.0,1075.0,359.0,73.8425735797399,6.919377652050919,0.24328147100424327,2.8910891089108914,0.39038189533239037,12.164073550212164,0.0
RaiQuan Gray,F,1999-07-07,79.0,269.0,39.0,75.0,16.0,2.0,13.0,1.0,5.0,16.0,2.0,26.2943189596167,7.680000000000001,0.9600000000000001,6.24,0.48000000000000004,10.56,7.2
Stuart Gray,C,1963-05-27,84.0,235.0,912.0,3483.0,1035.0,133.0,148.0,66.0,0.0,340.0,232.0,62.40657084188912,10.69767441860465,1.3746770025839794,1.5297157622739017,0.6821705426356589,7.028423772609819,0.0
Sylvester Gray,F,1967-07-08,78.0,230.0,440.0,1220.0,286.0,25.0,117.0,36.0,1.0,167.0,105.0,58.29158110882957,8.439344262295082,0.7377049180327868,3.4524590163934428,1.0622950819672132,9.79672131147541,0.08852459016393444
Jeff Grayer,G,1965-12-17,77.0,210.0,3296.0,8360.0,1308.0,66.0,643.0,273.0,35.0,1352.0,557.0,59.846680355920604,5.632535885167464,0.28421052631578947,2.7688995215311007,1.175598086124402,11.342583732057417,0.45215311004784686
Bob Greacen,F,1947-09-15,79.0,206.0,125.0,297.0,70.0,0.0,41.0,0.0,0.0,50.0,25.0,78.10266940451746,8.484848484848484,0.0,4.96969696969697,0.0,12.121212121212121,0.0
A.C. Green,F,1963-10-04,81.0,225.0,13646.0,40470.0,10557.0,593.0,1532.0,1133.0,136.0,4999.0,3512.0,62.050650239561946,9.390956263899184,0.5275018532246107,1.3627872498146776,1.0078576723498889,8.651742031134173,0.36293550778354333
AJ Green,G,1999-09-27,77.0,190.0,1292.0,3423.58,378.0,13.0,222.0,64.0,365.0,427.0,73.0,26.069815195071868,3.974786626864277,0.13669901097681375,2.3343984951425116,0.6729797463473908,1.3038982585480696,11.514262847662389
Danny Green,G,1987-06-22,78.0,215.0,8924.0,25623.0,3489.0,781.0,1545.0,1083.0,1968.0,3155.0,646.0,38.33538672142368,4.90200210748156,1.0972953986652616,2.170706006322445,1.5216016859852477,3.33544081489287,8.29504741833509
Devin Green,G,1982-10-25,79.0,212.0,153.0,532.0,71.0,8.0,37.0,23.0,7.0,50.0,46.0,42.992470910335385,4.804511278195489,0.5413533834586466,2.5037593984962405,1.5563909774436089,5.819548872180451,1.4210526315789473
Erick Green,G,1991-05-09,76.0,185.0,242.0,613.0,54.0,1.0,65.0,20.0,22.0,97.0,26.0,34.455852156057496,3.171288743882545,0.05872756933115824,3.8172920065252853,1.1745513866231647,8.809135399673735,3.8760195758564437
Gerald Green,G,1986-01-26,79.0,205.0,7435.0,14641.0,1915.0,229.0,670.0,390.0,1101.0,2681.0,972.0,39.73716632443532,4.708694761286797,0.5630762926029643,1.6474284543405506,0.9589508913325593,7.769961068233044,8.121576395054982
JaMychal Green,F,1990-06-21,81.0,227.0,4758.0,12083.0,3350.0,253.0,569.0,326.0,494.0,1785.0,694.0,35.337440109514034,9.980964992137714,0.7537863113465199,1.6952743523959282,0.971281966399073,7.692791525283456,4.415459736820326
Ken Green,F,1959-09-19,80.0,215.0,31.0,72.0,27.0,0.0,2.0,2.0,0.0,13.0,5.0,66.09171800136893,13.5,0.0,1.0,1.0,13.0,0.0
Kenny Green,G,1964-10-11,78.0,210.0,265.0,620.0,101.0,11.0,16.0,9.0,0.0,108.0,49.0,61.02943189596167,5.864516129032258,0.6387096774193548,0.9290322580645162,0.5225806451612903,12.541935483870969,0.0
Lamar Green,F,1947-03-22,79.0,210.0,1881.0,6396.0,2313.0,9.0,270.0,6.0,0.0,786.0,309.0,78.58726899383984,13.018761726078798,0.05065666041275797,1.519699812382739,0.03377110694183865,8.848030018761726,0.0
Luther Green,F,1946-11-13,79.0,190.0,3.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,78.94045174537987,3.375,0.0,0.0,0.0,0.0,0.0
Mike Green,C,1951-08-06,82.0,200.0,2237.0,5933.0,1446.0,368.0,362.0,119.0,0.0,908.0,421.0,74.21218343600273,8.773976066071128,2.232934434518793,2.196527894825552,0.7220630372492838,11.019046013821,0.0
Rickey Green,G,1954-08-18,72.0,170.0,9355.0,24301.0,1903.0,54.0,5478.0,1228.0,46.0,3786.0,1737.0,71.17864476386038,2.819143245133945,0.07999670795440517,8.115221595819103,1.8191843957038805,11.081025472202791,0.20443603143903544
Sean Green,G,1970-02-02,77.0,210.0,352.0,674.0,85.0,13.0,45.0,33.0,15.0,153.0,31.0,55.71800136892539,4.540059347181009,0.6943620178041543,2.4035608308605343,1.7626112759643915,14.741839762611276,2.4035608308605343
Si Green,G,1933-08-20,74.0,185.0,5018.0,4194.0,1404.0,0.0,551.0,0.0,0.0,1886.0,1245.0,92.17248459958932,12.051502145922747,0.0,4.7296137339055795,0.0,32.377682403433475,0.0
Sidney Green,F,1961-01-04,81.0,220.0,5230.0,13753.0,4277.0,227.0,653.0,377.0,1.0,2051.0,1127.0,64.79671457905545,11.195520977241328,0.5941976296080854,1.7092997891369157,0.9868392350759834,10.732203882789209,0.007852832109357957
Steve Green,F,1953-10-04,79.0,220.0,705.0,1634.0,300.0,11.0,97.0,48.0,0.0,281.0,143.0,72.04928131416838,6.609547123623011,0.2423500611995104,2.1370869033047732,1.0575275397796817,12.38188494492044,0.0
Taurean Green,G,1986-11-28,72.0,177.0,64.0,157.0,20.0,0.0,23.0,7.0,9.0,20.0,15.0,38.899383983572896,4.585987261146497,0.0,5.273885350318471,1.6050955414012738,5.044585987261146,6.19108280254777
Tommy Green,G,1956-04-08,74.0,185.0,232.0,777.0,69.0,4.0,134.0,32.0,0.0,92.0,48.0,69.53867214236824,3.196911196911197,0.18532818532818532,6.2084942084942085,1.4826254826254825,8.525096525096526,0.0
Willie Green,G,1981-07-28,75.0,205.0,6665.0,15996.0,1462.0,118.0,1163.0,432.0,563.0,2651.0,800.0,44.23545516769336,3.2903225806451615,0.26556639159789946,2.617404351087772,0.9722430607651913,9.39834958739685,3.8012003000750187
Donte Greene,F,1988-02-21,83.0,226.0,1650.0,4453.0,650.0,125.0,192.0,122.0,175.0,618.0,239.0,37.667351129363446,5.254884347630811,1.0105546822366944,1.5522119919155624,0.9863013698630136,7.16281158769369,4.244329665394116
Orien Greene,G,1982-02-04,76.0,208.0,367.0,1715.0,225.0,19.0,190.0,119.0,12.0,143.0,69.0,43.71252566735113,4.723032069970845,0.3988338192419825,3.988338192419825,2.497959183673469,5.499708454810495,0.7556851311953353
Jerry Greenspan,F,1941-11-22,77.0,195.0,122.0,104.0,83.0,0.0,10.0,0.0,0.0,40.0,42.0,83.9151266255989,28.730769230769234,0.0,3.4615384615384617,0.0,27.692307692307693,0.0
David Greenwood,F,1957-05-27,81.0,222.0,8615.0,23786.0,6649.0,692.0,1605.0,491.0,4.0,3334.0,1943.0,68.40520191649556,10.063230471706046,1.0473387707054571,2.429160010089969,0.7431262086941899,10.079878920373329,0.018161944000672663
Lynn Greer,G,1979-10-23,74.0,175.0,198.0,534.0,32.0,1.0,62.0,20.0,22.0,71.0,34.0,45.998631074606436,2.157303370786517,0.06741573033707865,4.179775280898877,1.348314606741573,6.606741573033708,4.449438202247191
Claude Gregory,F,1958-12-26,80.0,205.0,136.0,315.0,97.0,13.0,16.0,10.0,0.0,62.0,12.0,66.8227241615332,11.085714285714285,1.4857142857142858,1.8285714285714285,1.1428571428571428,14.17142857142857,0.0
John Greig,F,1961-04-28,79.0,215.0,19.0,26.0,6.0,1.0,0.0,0.0,0.0,7.0,5.0,64.48459958932239,8.307692307692308,1.3846153846153846,0.0,0.0,19.384615384615383,0.0
Norm Grekin,F,1930-06-22,77.0,180.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.33470225872689,0.0,0.0,0.0,0.0,0.0,0.0
AJ Griffin,F,2003-08-25,78.0,220.0,757.0,1692.0,189.0,14.0,84.0,51.0,125.0,291.0,50.0,22.16016427104723,4.0212765957446805,0.2978723404255319,1.7872340425531916,1.0851063829787233,7.0638297872340425,7.978723404255319
Adrian Griffin,G,1974-07-04,77.0,230.0,2093.0,8475.0,1677.0,62.0,707.0,476.0,51.0,865.0,312.0,51.30184804928131,7.12353982300885,0.2633628318584071,3.0031858407079643,2.021946902654867,6.9153982300884955,0.6499115044247787
Blake Griffin,F,1989-03-16,81.0,250.0,16732.0,27791.0,7036.0,438.0,3464.0,764.0,597.0,6281.0,3573.0,36.602327173169066,9.114317584829621,0.5673779281062215,4.48720808894966,0.9896729156921306,14.725918462811702,2.3200316649274946
Eddie Griffin,F,1982-05-30,81.0,222.0,2333.0,6920.0,1878.0,557.0,253.0,117.0,252.0,913.0,255.0,43.397672826830934,9.769942196531792,2.897687861271676,1.316184971098266,0.6086705202312138,6.877456647398844,3.9329479768786126
Greg Griffin,F,1952-09-06,79.0,190.0,151.0,447.0,107.0,1.0,27.0,17.0,0.0,64.0,23.0,73.12525667351129,8.61744966442953,0.08053691275167785,2.174496644295302,1.3691275167785235,10.308724832214764,0.0
Paul Griffin,F,1954-01-20,81.0,205.0,2500.0,10258.0,2697.0,207.0,1146.0,308.0,0.0,858.0,784.0,71.75359342915812,9.465002924546695,0.726457399103139,4.0218366153246246,1.0809124585689218,6.022226554883993,0.0
Darrell Griffith,G,1958-06-16,76.0,190.0,12948.0,22166.0,2623.0,243.0,1688.0,869.0,576.0,5458.0,1456.0,67.35112936344969,4.260037895876568,0.3946584859695028,2.741495984841649,1.4113507173148065,15.85780023459352,2.80646034467202
Chuck Grigsby,G,1928-08-15,77.0,190.0,16.0,3.0,1.0,0.0,3.0,0.0,0.0,7.0,2.0,97.1854893908282,12.0,0.0,36.0,0.0,168.0,0.0
Derek Grimm,F,1974-08-03,81.0,230.0,14.0,29.0,4.0,1.0,0.0,3.0,4.0,4.0,2.0,51.219712525667354,4.9655172413793105,1.2413793103448276,0.0,3.7241379310344827,0.0,14.89655172413793
Bob Gross,F,1953-08-03,78.0,200.0,4874.0,13270.0,2377.0,370.0,1568.0,640.0,5.0,1979.0,911.0,72.21902806297057,6.448530519969856,1.0037678975131876,4.253805576488319,1.736247174076865,10.710474755086661,0.04069329314242653
Jerry Grote,G,1940-12-28,76.0,215.0,14.0,3.0,4.0,0.0,6.0,0.0,0.0,6.0,2.0,84.81587953456537,48.0,0.0,72.0,0.0,144.0,0.0
Anthony Grundy,G,1979-04-15,75.0,185.0,54.0,122.0,18.0,0.0,12.0,7.0,5.0,20.0,9.0,46.521560574948666,5.311475409836065,0.0,3.540983606557377,2.0655737704918034,8.852459016393443,4.426229508196721
Ernie Grunfeld,G,1955-04-24,78.0,210.0,5503.0,13805.0,1906.0,137.0,1537.0,486.0,35.0,2213.0,1042.0,70.49691991786447,4.9703730532415795,0.3572618616443317,4.008113002535313,1.267366896052155,11.359362549800798,0.2738138355668236
Gene Guarilia,F,1937-09-13,77.0,220.0,433.0,686.0,188.0,0.0,25.0,0.0,0.0,174.0,85.0,88.10677618069815,9.865889212827987,0.0,1.3119533527696794,0.0,18.262390670553938,0.0
Petur Gudmundsson,C,1958-10-30,86.0,260.0,735.0,2177.0,588.0,100.0,157.0,38.0,1.0,267.0,200.0,66.97878165639973,9.72347266881029,1.6536518144235184,2.5962333486449243,0.628387689480937,8.79742765273312,0.04960955443270556
Richie Guerin,G,1932-05-29,76.0,195.0,15329.0,11849.0,2542.0,0.0,2607.0,0.0,0.0,5407.0,4515.0,93.3990417522245,7.72318339100346,0.0,7.920668410836358,0.0,32.85543083804541,0.0
Tom Gugliotta,F,1969-12-19,82.0,250.0,10034.0,23684.0,5657.0,503.0,2168.0,1101.0,211.0,3927.0,1969.0,55.841204654346335,8.59871643303496,0.7645667961492991,3.2953892923492654,1.6735348758655633,11.29674041547036,0.9621685526093566
Andres Guibert,C,1968-10-28,82.0,225.0,60.0,200.0,61.0,2.0,12.0,8.0,0.0,22.0,16.0,56.982888432580424,10.98,0.36,2.16,1.44,7.92,0.0
Jay Guidinger,C,1969-08-18,82.0,255.0,100.0,361.0,98.0,16.0,20.0,13.0,0.0,36.0,28.0,56.17796030116359,9.772853185595569,1.5955678670360112,1.994459833795014,1.296398891966759,7.180055401662051,0.0
Dave Gunther,F,1937-07-22,79.0,190.0,2.0,5.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,88.25188227241615,21.599999999999998,0.0,21.599999999999998,0.0,14.4,0.0
Matt Guokas,G,1944-02-25,78.0,175.0,4535.0,14425.0,1519.0,9.0,2185.0,44.0,0.0,1891.0,753.0,81.65639972621491,3.7909185441941076,0.02246100519930676,5.4530329289428074,0.10980935875216638,9.438613518197574,0.0
Jorge Gutierrez,G,1988-12-27,75.0,189.0,187.0,653.0,83.0,1.0,101.0,29.0,4.0,72.0,39.0,36.818617385352496,4.575803981623277,0.0551301684532925,5.568147013782542,1.5987748851454824,7.49770290964778,0.66156202143951
Hamed Haddadi,C,1985-05-19,86.0,265.0,407.0,1223.0,462.0,111.0,54.0,16.0,0.0,150.0,107.0,40.427104722792606,13.599345870809486,3.267375306623058,1.589533932951758,0.47097301717089124,8.83074407195421,0.0
Scott Haffner,G,1966-02-02,75.0,180.0,213.0,609.0,55.0,3.0,89.0,16.0,3.0,96.0,18.0,59.71800136892539,3.251231527093596,0.17733990147783252,5.261083743842364,0.9458128078817734,10.995073891625616,0.5320197044334976
Cliff Hagan,F,1931-12-09,76.0,210.0,15317.0,14060.0,4394.0,0.0,1072.0,0.0,0.0,5955.0,3407.0,93.86995208761122,11.25064011379801,0.0,2.7448079658605975,0.0,30.4950213371266,0.0
Glenn Hagan,G,1955-06-25,72.0,170.0,7.0,25.0,4.0,0.0,8.0,0.0,0.0,3.0,1.0,70.32717316906229,5.76,0.0,11.52,0.0,8.64,0.0
Ashton Hagans,G,1999-07-08,75.0,190.0,80.0,314.0,46.0,9.0,55.0,12.0,8.0,29.0,14.0,26.29158110882957,5.273885350318471,1.0318471337579618,6.305732484076433,1.375796178343949,4.8152866242038215,2.751592356687898
Al Hairston,G,1945-12-11,73.0,170.0,91.0,270.0,41.0,0.0,44.0,0.0,0.0,41.0,9.0,79.86310746064339,5.466666666666667,0.0,5.866666666666667,0.0,10.933333333333334,0.0
Happy Hairston,F,1942-05-31,79.0,225.0,12312.0,19345.0,8238.0,12.0,1229.0,34.0,0.0,4550.0,3212.0,83.3949349760438,15.330472990436805,0.02233135177048333,2.2871026104936676,0.06327216334970276,16.934608425949857,0.0
Malik Hairston,G,1987-02-23,78.0,220.0,224.0,665.0,117.0,24.0,52.0,17.0,4.0,93.0,34.0,38.6611909650924,6.333834586466165,1.299248120300752,2.8150375939849623,0.9203007518796993,9.63609022556391,0.649624060150376
PJ Hairston,G,1992-12-24,78.0,230.0,777.0,2210.0,297.0,27.0,68.0,65.0,142.0,269.0,97.0,32.82683093771389,4.838009049773755,0.43981900452488687,1.1076923076923078,1.0588235294117647,4.137556561085972,6.939366515837104
Marcus Haislip,F,1980-12-22,82.0,230.0,352.0,913.0,153.0,38.0,19.0,21.0,8.0,142.0,60.0,44.832306639288156,6.032858707557503,1.498357064622125,0.7491785323110625,0.8280394304490689,10.567360350492882,0.9463307776560789
Jack Haley,F,1964-01-27,82.0,240.0,1203.0,3318.0,937.0,49.0,86.0,60.0,0.0,442.0,319.0,61.73579739904175,10.16636528028933,0.5316455696202531,0.9330922242314648,0.650994575045208,9.591320072332731,0.0
Shaler Halimon,G,1945-03-30,77.0,199.0,1182.0,2572.0,586.0,0.0,318.0,0.0,0.0,507.0,168.0,80.56399726214921,8.202177293934682,0.0,4.451010886469674,0.0,14.192846034214618,0.0
Donta Hall,C,1997-08-07,82.0,230.0,121.0,328.0,108.0,19.0,15.0,10.0,0.0,44.0,33.0,28.20807665982204,11.853658536585366,2.0853658536585367,1.646341463414634,1.0975609756097562,9.658536585365855,0.0
Jordan Hall,G,2002-01-14,79.0,215.0,30.0,97.0,17.0,0.0,13.0,2.0,3.0,10.0,7.0,23.770020533880903,6.309278350515464,0.0,4.824742268041237,0.7422680412371134,5.195876288659793,3.3402061855670104
Josh Hall,F,2000-10-08,81.0,190.0,86.0,326.0,59.0,1.0,28.0,4.0,4.0,30.0,22.0,25.037645448323065,6.515337423312884,0.11042944785276074,3.0920245398773005,0.44171779141104295,5.742331288343558,1.325153374233129
Tyler Hall,G,1997-03-25,77.0,209.0,6.0,25.0,4.0,1.0,1.0,1.0,2.0,2.0,0.0,28.577686516084874,5.76,1.44,1.44,1.44,0.0,8.64
Jeff Halliburton,G,1949-07-03,77.0,193.0,560.0,1015.0,138.0,0.0,121.0,0.0,0.0,232.0,96.0,76.30390143737166,4.894581280788177,0.0,4.291625615763547,0.0,16.457142857142856,0.0
Darvin Ham,G,1973-07-23,79.0,240.0,1238.0,5440.0,1066.0,178.0,249.0,152.0,4.0,480.0,274.0,52.24914442162902,7.054411764705883,1.1779411764705883,1.6477941176470587,1.0058823529411764,6.3,0.07941176470588235
Steve Hamer,C,1973-11-13,84.0,245.0,76.0,250.0,60.0,4.0,7.0,2.0,0.0,30.0,16.0,51.93976728268309,8.64,0.5760000000000001,1.008,0.28800000000000003,8.64,0.0
Daniel Hamilton,G,1995-08-08,79.0,195.0,95.0,293.0,73.0,1.0,42.0,8.0,11.0,36.0,12.0,30.206707734428473,8.969283276450511,0.12286689419795221,5.160409556313993,0.9829351535836177,6.143344709897612,4.054607508532423
Dennis Hamilton,F,1944-05-08,80.0,210.0,197.0,288.0,102.0,0.0,39.0,0.0,0.0,91.0,15.0,81.45653661875428,12.75,0.0,4.875,0.0,22.75,0.0
Jordan Hamilton,G,1990-10-06,79.0,220.0,1033.0,2324.0,477.0,36.0,141.0,89.0,152.0,395.0,91.0,35.044490075290895,7.388984509466437,0.5576592082616179,2.1841652323580036,1.378657487091222,7.528399311531842,7.06368330464716
Justin Hamilton,C,1990-04-01,84.0,255.0,754.0,2063.0,436.0,75.0,94.0,64.0,77.0,293.0,91.0,35.559206023271734,7.60833737275812,1.3087736306349975,1.6403296170625303,1.1168201648085314,7.538536112457586,4.031022782355793
Steve Hamilton,F,1935-11-30,78.0,190.0,400.0,118.0,113.0,0.0,6.0,0.0,0.0,150.0,100.0,89.89459274469542,34.47457627118644,0.0,1.8305084745762712,0.0,91.52542372881355,0.0
Tang Hamilton,F,1978-05-26,80.0,205.0,22.0,98.0,19.0,0.0,5.0,4.0,0.0,11.0,0.0,47.408624229979466,6.979591836734693,0.0,1.836734693877551,1.4693877551020407,8.081632653061224,0.0
Geert Hammink,F,1969-07-12,84.0,262.0,14.0,27.0,7.0,0.0,2.0,0.0,0.0,4.0,6.0,56.27926078028747,9.333333333333332,0.0,2.6666666666666665,0.0,10.666666666666666,0.0
R.J. Hampton,G,2001-02-07,76.0,175.0,1266.0,3289.0,521.0,37.0,348.0,103.0,142.0,457.0,210.0,24.70362765229295,5.7026451809060505,0.40498631802979634,3.8090605047126784,1.1273943447856491,6.8957129826695045,4.662815445424141
Darrin Hancock,F,1971-11-03,79.0,205.0,475.0,1435.0,178.0,11.0,91.0,58.0,2.0,200.0,73.0,53.96851471594798,4.465505226480836,0.2759581881533101,2.282926829268293,1.4550522648083624,9.934494773519162,0.1505226480836237
Ben Handlogten,C,1973-11-16,82.0,240.0,181.0,481.0,132.0,9.0,20.0,10.0,0.0,77.0,27.0,51.931553730321696,9.879417879417879,0.6735966735966736,1.496881496881497,0.7484407484407485,11.525987525987526,0.0
Phil Hankinson,F,1951-07-26,80.0,195.0,130.0,195.0,60.0,0.0,6.0,0.0,0.0,59.0,12.0,74.24229979466119,11.076923076923077,0.0,1.1076923076923078,0.0,21.784615384615382,0.0
Dusty Hannahs,G,1993-09-02,75.0,210.0,24.0,41.0,2.0,0.0,5.0,1.0,2.0,9.0,4.0,32.1368925393566,1.7560975609756098,0.0,4.390243902439025,0.8780487804878049,12.292682926829269,5.268292682926829
Alex Hannum,F,1923-07-19,79.0,210.0,2442.0,686.0,201.0,0.0,126.0,0.0,0.0,930.0,582.0,102.26146475017111,10.548104956268222,0.0,6.612244897959184,0.0,97.60932944606414,0.0
Bob Hansen,G,1961-01-18,78.0,190.0,4370.0,12194.0,1406.0,54.0,1028.0,379.0,204.0,1803.0,560.0,64.75838466803559,4.150893882237166,0.15942266688535345,3.0349352140396917,1.1189109398064623,9.44136460554371,1.8067902247006724
Glenn Hansen,G,1952-04-21,76.0,205.0,588.0,1425.0,247.0,15.0,93.0,56.0,0.0,240.0,108.0,73.50308008213553,6.24,0.37894736842105264,2.349473684210526,1.4147368421052633,12.126315789473685,0.0
Lars Hansen,C,1954-09-14,82.0,225.0,76.0,205.0,59.0,0.0,14.0,1.0,0.0,29.0,18.0,71.1047227926078,10.360975609756096,0.0,2.458536585365854,0.17560975609756097,10.185365853658535,0.0
Travis Hansen,G,1978-04-15,78.0,205.0,123.0,491.0,70.0,9.0,19.0,10.0,9.0,46.0,22.0,47.520876112251884,5.132382892057026,0.659877800407332,1.3930753564154785,0.7331975560081466,5.425661914460285,1.9796334012219958
Bill Hanzlik,F,1957-12-06,79.0,185.0,5854.0,16837.0,2240.0,215.0,2225.0,717.0,51.0,1990.0,1823.0,67.87679671457906,4.789451802577656,0.45970184712240897,4.757379580685395,1.5330522064500802,8.291738433212567,0.32713666330106317
Luke Harangody,F,1988-01-02,79.0,245.0,308.0,971.0,232.0,21.0,38.0,24.0,26.0,120.0,42.0,37.804243668720055,8.601441812564367,0.7785787847579815,1.4088568486096806,0.8898043254376931,6.970133882595262,2.8918640576725028
